Time,Obs_Hrs,Sharp_Shinned_Hawk,Cooper_Hawk,Golden_Eagle,Year,Month,Day,Wind_Speed,Air_Pressure,Snow_Depth,Precip,Avg_Temp,Max_Temp,Min_Temp
5/15/2022,0,0,0,0,2022,5,15,1,23.396218487394957,1,0.1285714285714286,47.8,61.3,37.4
5/16/2022,0,0,0,0,2022,5,16,1.6,23.226218487394956,1,0.3,49.8,63.5,39
5/17/2022,0,0,0,0,2022,5,17,1.4,23.276218487394956,0.2857142857142857,0.1285714285714286,46.6,59.7,36
5/18/2022,0,0,0,0,2022,5,18,1.3,23.296218487394956,0.2857142857142857,0.2,45.7,56.1,32
5/19/2022,0,0,0,0,2022,5,19,1.9,23.026218487394956,0.2857142857142857,0.4,34.2,42.4,27.5
5/20/2022,0,0,0,0,2022,5,20,1.1,23.19621848739496,0.2857142857142857,0.1285714285714286,32.7,42.6,25.5
5/21/2022,0,0,0,0,2022,5,21,1,23.40621848739496,0.2857142857142857,0.1285714285714286,33.6,40.8,24.4
5/22/2022,0,0,0,0,2022,5,22,2.8,23.396218487394957,0,0.1857142857142857,35.6,45.5,29.7
5/23/2022,0,0,0,0,2022,5,23,1.3,23.37621848739496,0,0.1857142857142857,40.5,51.4,29.5
5/24/2022,0,0,0,0,2022,5,24,1.4,23.26621848739496,0,0.1857142857142857,44.2,55.2,35.1
5/25/2022,0,0,0,0,2022,5,25,1.3,23.256218487394957,0,0.1857142857142857,48.2,61.9,34.7
5/26/2022,0,0,0,0,2022,5,26,1.1,23.24621848739496,0,0.1857142857142857,56.3,69.4,38.7
5/27/2022,0,0,0,0,2022,5,27,1.5,23.146218487394957,0,0.7,51.8,59.7,44.1
5/28/2022,0,0,0,0,2022,5,28,1.1,23.03621848739496,0,0.6,43.5,50.7,39.2
5/29/2022,0,0,0,0,2022,5,29,0.9,22.92621848739496,0,1.1,40.3,46.4,37.4
5/30/2022,0,0,0,0,2022,5,30,1.2,23.08621848739496,0,0.3,39.2,41.7,37.6
5/31/2022,0,0,0,0,2022,5,31,1.2,23.37621848739496,0,0.34285714285714286,41.2,51.6,33.1
6/1/2022,0,0,0,0,2022,6,1,1.6,23.42621848739496,0,0.34285714285714286,44.2,56.1,32.2
6/2/2022,0,0,0,0,2022,6,2,2.1,23.346218487394957,0,0.34285714285714286,47.1,58.1,36.1
6/3/2022,0,0,0,0,2022,6,3,2.4,23.19621848739496,0,0.4,48.6,64.4,38.3
6/4/2022,0,0,0,0,2022,6,4,1.6,23.12621848739496,0,0.6,50.7,62.1,38.7
6/5/2022,0,0,0,0,2022,6,5,0.8,23.116218487394956,0,0.8,47.1,57.6,40.3
6/6/2022,0,0,0,0,2022,6,6,1.5,23.186218487394957,0,0.7,43.2,50.7,37
6/7/2022,0,0,0,0,2022,6,7,1.3,23.30621848739496,0,0.22857142857142856,44.8,57,35.6
6/8/2022,0,0,0,0,2022,6,8,1.3,23.35621848739496,0,0.22857142857142856,48,60.3,35.1
6/9/2022,0,0,0,0,2022,6,9,1,23.30621848739496,0,0.22857142857142856,54.7,64.9,45.3
6/10/2022,0,0,0,0,2022,6,10,1.1,23.236218487394957,0,0.22857142857142856,59.2,69.6,47.8
6/11/2022,0,0,0,0,2022,6,11,1.2,23.21621848739496,0,0.1,52,62.4,44.6
6/12/2022,0,0,0,0,2022,6,12,1.8,23.136218487394956,0,0.1,49.1,56.1,43.9
6/13/2022,0,0,0,0,2022,6,13,1.3,22.99621848739496,0,1.2,42.8,49.1,36.3
6/14/2022,0,0,0,0,2022,6,14,2.6,23.116218487394956,0,0.18571428571428572,39.4,44.8,35.4
6/15/2022,0,0,0,0,2022,6,15,1.4,23.21621848739496,0,0.18571428571428572,46.9,60.1,37.4
6/16/2022,0,0,0,0,2022,6,16,1.9,23.26621848739496,0,0.18571428571428572,55.4,71.6,37.2
6/17/2022,0,0,0,0,2022,6,17,4.9,23.08621848739496,0,0.18571428571428572,63.9,81,45.7
6/18/2022,0,0,0,0,2022,6,18,2.9,23.01621848739496,0,0.18571428571428572,66.2,75.9,54.5
6/19/2022,0,0,0,0,2022,6,19,1.6,23.136218487394956,0,0.4,49.5,58.8,39.4
6/20/2022,0,0,0,0,2022,6,20,1.2,23.30621848739496,0,1.6,42.4,50.4,37.9
6/21/2022,0,0,0,0,2022,6,21,0.9,23.51621848739496,0,0.28571428571428575,49.3,61,40.6
6/22/2022,0,0,0,0,2022,6,22,1.2,23.436218487394957,0,0.28571428571428575,60.4,72,41.7
6/23/2022,0,0,0,0,2022,6,23,1.9,23.236218487394957,0,0.28571428571428575,60.8,75.4,44.8
6/24/2022,0,0,0,0,2022,6,24,1.5,23.24621848739496,0,0.28571428571428575,50.9,66,32.4
6/25/2022,0,0,0,0,2022,6,25,1,23.576218487394957,0,0.28571428571428575,45.1,58.5,31.8
6/26/2022,0,0,0,0,2022,6,26,1.9,23.576218487394957,0,0,52.9,70.9,34.5
6/27/2022,0,0,0,0,2022,6,27,1.5,23.486218487394957,0,0,60.8,75.9,44.2
6/28/2022,0,0,0,0,2022,6,28,2.4,23.37621848739496,0,0,64.6,79.5,50.2
6/29/2022,0,0,0,0,2022,6,29,1.7,23.256218487394957,0,0,57.6,71.6,41.9
6/30/2022,0,0,0,0,2022,6,30,1.3,23.37621848739496,0,0,54.1,68.7,38.3
7/1/2022,0,0,0,0,2022,7,1,2.4,23.33621848739496,0,0,59,75.4,45.5
7/2/2022,0,0,0,0,2022,7,2,1.6,23.276218487394956,0,0,60.4,78.4,44.6
7/3/2022,0,0,0,0,2022,7,3,2.3,23.21621848739496,0,0.6,53.8,65.7,45.9
7/4/2022,0,0,0,0,2022,7,4,1.3,23.226218487394956,0,0.2,57,72.7,46.6
7/5/2022,0,0,0,0,2022,7,5,1,23.28621848739496,0,0.11428571428571428,58.5,70.9,45.3
7/6/2022,0,0,0,0,2022,7,6,2.4,23.28621848739496,0,0.11428571428571428,62.4,78.1,49.5
7/7/2022,0,0,0,0,2022,7,7,2.7,23.316218487394956,0,0.11428571428571428,60.3,75.2,51.3
7/8/2022,0,0,0,0,2022,7,8,1.7,23.37621848739496,0,0.11428571428571428,61.5,80.4,47.3
7/9/2022,0,0,0,0,2022,7,9,1.2,23.386218487394956,0,0.11428571428571428,62.2,77.9,48.7
7/10/2022,0,0,0,0,2022,7,10,1.2,23.42621848739496,0,0,56.8,68.9,43.3
7/11/2022,0,0,0,0,2022,7,11,1,23.506218487394957,0,0,55.9,71.4,40.6
7/12/2022,0,0,0,0,2022,7,12,1.5,23.396218487394957,0,0,63.5,81.1,44.8
7/13/2022,0,0,0,0,2022,7,13,2.1,23.276218487394956,0,0,63.7,84.9,49.3
7/14/2022,0,0,0,0,2022,7,14,1.7,23.346218487394957,0,0,64.2,82.2,48.7
7/15/2022,0,0,0,0,2022,7,15,2,23.386218487394956,0,0,61.2,76.8,50.5
7/16/2022,0,0,0,0,2022,7,16,1.6,23.386218487394956,0,0,65.8,80.2,50.5
7/17/2022,0,0,0,0,2022,7,17,2.3,23.296218487394956,0,0.014285714,68.9,84.9,51.3
7/18/2022,0,0,0,0,2022,7,18,2.1,23.186218487394957,0,0.1,67.8,81,52.9
7/19/2022,0,0,0,0,2022,7,19,1.4,23.366218487394956,0,0.014285714,59.2,73.9,48.2
7/20/2022,0,0,0,0,2022,7,20,1.2,23.366218487394956,0,0.014285714,63.5,78.3,46.6
7/21/2022,0,0,0,0,2022,7,21,1.3,23.366218487394956,0,0.014285714,61.3,77.7,44.6
7/22/2022,0,0,0,0,2022,7,22,1.4,23.26621848739496,0,0.014285714,65.3,81.9,48.2
7/23/2022,0,0,0,0,2022,7,23,1.4,23.316218487394956,0,0.014285714,60.4,76.3,45.5
7/24/2022,0,0,0,0,2022,7,24,3.1,23.316218487394956,0,0,60.4,76.1,45.7
7/25/2022,0,0,0,0,2022,7,25,1,23.37621848739496,0,0,60.6,74.5,44.1
7/26/2022,0,0,0,0,2022,7,26,2.3,23.35621848739496,0,0,61.5,75.6,49.5
7/27/2022,0,0,0,0,2022,7,27,1.6,23.366218487394956,0,0,63.1,79.2,48.9
7/28/2022,0,0,0,0,2022,7,28,2.3,23.416218487394957,0,0,61.3,79.2,45.7
7/29/2022,0,0,0,0,2022,7,29,1.6,23.35621848739496,0,0,65.5,82.6,49.3
7/30/2022,0,0,0,0,2022,7,30,1.4,23.346218487394957,0,0,64.6,82.2,49.1
7/31/2022,0,0,0,0,2022,7,31,2,23.366218487394956,0,0.014285714,66.6,82.8,48.2
8/1/2022,0,0,0,0,2022,8,1,1.2,23.326218487394957,0,0.014285714,69.8,85.3,52
8/2/2022,0,0,0,0,2022,8,2,1.1,23.24621848739496,0,0.014285714,64.9,78.4,48.6
8/3/2022,0,0,0,0,2022,8,3,1.2,23.30621848739496,0,0.014285714,63.7,77.9,46.4
8/4/2022,0,0,0,0,2022,8,4,2,23.24621848739496,0,0.014285714,69.8,82.6,53.8
8/5/2022,0,0,0,0,2022,8,5,1.5,23.236218487394957,0,0.014285714,58.1,68.5,49.6
8/6/2022,0,0,0,0,2022,8,6,4.5,23.35621848739496,0,0.1,48.6,56.1,43.7
8/7/2022,0,0,0,0,2022,8,7,1.4,23.436218487394957,0,0,55.8,70.9,40.6
8/8/2022,0,0,0,0,2022,8,8,1.5,23.40621848739496,0,0,63.7,79.3,46.8
8/9/2022,0,0,0,0,2022,8,9,1.5,23.416218487394957,0,0,65.1,83.7,48.4
8/10/2022,0,0,0,0,2022,8,10,2.7,23.396218487394957,0,0,69.1,86.5,53.6
8/11/2022,0,0,0,0,2022,8,11,1.1,23.44621848739496,0,0,65.5,79.5,54.7
8/12/2022,0,0,0,0,2022,8,12,1.1,23.416218487394957,0,0,68.4,86.7,51.8
8/13/2022,0,0,0,0,2022,8,13,1.7,23.396218487394957,0,0,63.7,81.9,50.5
8/14/2022,0,0,0,0,2022,8,14,1.7,23.386218487394956,0,0,62.6,78.3,50.4
8/15/2022,0,0,0,0,2022,8,15,1.3,23.37621848739496,0,0,61.9,79.5,47.1
8/16/2022,0,0,0,0,2022,8,16,1.5,23.37621848739496,0,0,64.9,82.9,47.5
8/17/2022,0,0,0,0,2022,8,17,1.3,23.42621848739496,0,0,64.6,84.2,50.5
8/18/2022,0,0,0,0,2022,8,18,3.4,23.436218487394957,0,0,63.3,78.8,50.2
8/19/2022,0,0,0,0,2022,8,19,4.5,23.346218487394957,0,0,61.5,76.8,48.6
8/20/2022,0,0,0,0,2022,8,20,2.7,23.296218487394956,0,0,63,83.5,45.5
8/21/2022,0,0,0,0,2022,8,21,1.3,23.35621848739496,0,0.12857142857142856,62.1,80.8,50
8/22/2022,0,0,0,0,2022,8,22,1.5,23.416218487394957,0,0.12857142857142856,64.9,82,49.5
8/23/2022,0,0,0,0,2022,8,23,1.4,23.366218487394956,0,0.12857142857142856,61.2,77.4,48.7
8/24/2022,0,0,0,0,2022,8,24,4.9,23.366218487394956,0,0.2,59,66,52.7
8/25/2022,0,0,0,0,2022,8,25,1.9,23.396218487394957,0,0.7,57.2,74.5,48
8/26/2022,0,0,0,0,2022,8,26,1.8,23.316218487394956,0,0.12857142857142856,55,69.6,45.7
8/27/2022,8,0,0,0,2022,8,27,1.9,23.12621848739496,0,0.12857142857142856,57.9,71.8,46.6
8/28/2022,8,3,0,1,2022,8,28,0.9,23.15621848739496,0,0,52.3,63.3,41.5
8/29/2022,8,1,2,2,2022,8,29,1.3,23.35621848739496,0,0,55.6,72.3,40.1
8/30/2022,8,0,0,1,2022,8,30,1.5,23.456218487394956,0,0,63,82.2,47.5
8/31/2022,8,0,0,3,2022,8,31,1.5,23.44621848739496,0,0,63.9,82,49.1
9/1/2022,7,2,0,3,2022,9,1,1.6,23.326218487394957,0,0,64.9,80.1,52.2
9/2/2022,8,1,0,1,2022,9,2,1.5,23.396218487394957,0,0,62.2,79.5,48.6
9/3/2022,8,0,1,1,2022,9,3,2.1,23.396218487394957,0,0,69.8,89.1,48.9
9/4/2022,8,1,1,1,2022,9,4,1.3,23.33621848739496,0,0.042857143,63.3,80.4,50.9
9/5/2022,8,1,1,1,2022,9,5,1.3,23.326218487394957,0,0.042857143,63,80.2,48
9/6/2022,8,4,1,1,2022,9,6,1.4,23.42621848739496,0,0.042857143,63.3,82.8,47.5
9/7/2022,8.67,1,0,1,2022,9,7,2.1,23.396218487394957,0,0.042857143,70.2,87.4,54.7
9/8/2022,0,0,0,0,2022,9,8,1.3,23.296218487394956,0,0.1,55.2,65.7,41.5
9/9/2022,6.83,0,0,2,2022,9,9,1.7,23.396218487394957,0,0.2,40.1,53.4,32.7
9/10/2022,8,1,1,1,2022,9,10,1.5,23.44621848739496,0,0.042857143,44.8,65.7,30.9
9/11/2022,8,1,3,1,2022,9,11,1.4,23.436218487394957,0,0.028571429,57.4,74.7,40.5
9/12/2022,7.58,6,8,4,2022,9,12,1.3,23.37621848739496,0,0.028571429,61.5,75.9,51.1
9/13/2022,8,1,4,3,2022,9,13,2.5,23.19621848739496,0,0.028571429,56.5,70.9,44.8
9/14/2022,2.92,0,2,0,2022,9,14,0.7,23.206218487394956,0,0.1,50,60.4,43.2
9/15/2022,8.33,6,4,4,2022,9,15,1.5,23.276218487394956,0,0.028571429,52,64.8,40.5
9/16/2022,0,0,0,0,2022,9,16,1,23.276218487394956,0,0.1,46,51.3,39.9
9/17/2022,8,9,7,12,2022,9,17,1.4,23.21621848739496,0,0.028571429,49.3,63.7,37
9/18/2022,8.08,13,16,6,2022,9,18,1.6,23.166218487394957,0,0.2571428571428572,50.2,65.5,36.7
9/19/2022,8,11,7,7,2022,9,19,1.4,23.15621848739496,0,0.2571428571428572,54.7,68.5,41.2
9/20/2022,0,0,0,0,2022,9,20,2.4,23.316218487394956,0,0.2571428571428572,41.9,44.2,38.1
9/21/2022,5.75,0,1,0,2022,9,21,4.1,23.436218487394957,0,0.2,41.7,46.4,38.3
9/22/2022,6.17,1,1,0,2022,9,22,2.9,23.24621848739496,0,1.6,44.6,54.7,39.6
9/23/2022,8,3,7,3,2022,9,23,1.4,23.28621848739496,0,0.2571428571428572,50.2,58.5,41.5
9/24/2022,8,2,2,10,2022,9,24,0.9,23.42621848739496,0,0.2571428571428572,51.4,61.5,40.1
9/25/2022,8,3,5,7,2022,9,25,1.4,23.546218487394956,0,0.1,52.2,67.1,39
9/26/2022,8,12,22,11,2022,9,26,1.3,23.49621848739496,0,0.1,55.2,73.9,43.5
9/27/2022,8,3,8,4,2022,9,27,1.4,23.416218487394957,0,0.1,55.8,74.8,42.3
9/28/2022,7.75,6,7,5,2022,9,28,1.6,23.386218487394956,0,0.1,58.1,76.8,45.5
9/29/2022,8,3,5,4,2022,9,29,1.9,23.28621848739496,0,0.1,54.7,68.5,37.2
9/30/2022,0.5,0,0,0,2022,9,30,0.7,23.346218487394957,0,0.1,42.6,47.5,38.3
10/1/2022,1.75,0,0,0,2022,10,1,0.6,23.37621848739496,0,0.6,43.9,48.4,40.8
10/2/2022,0,0,0,0,2022,10,2,1.1,23.35621848739496,0,0.6,44.4,52.5,41.7
10/3/2022,1.5,0,0,3,2022,10,3,0.7,23.436218487394957,0,0.085714286,45.3,55,39.6
10/4/2022,8,46,13,33,2022,10,4,1.2,23.456218487394956,0,0.085714286,47.8,64.9,39.6
10/5/2022,8,12,5,21,2022,10,5,1.5,23.49621848739496,0,0.085714286,48.9,66,37.9
10/6/2022,8,7,2,62,2022,10,6,2.6,23.546218487394956,0,0.085714286,44.6,54.5,36
10/7/2022,8,9,4,30,2022,10,7,2.3,23.60621848739496,0,0.085714286,43.2,59,36
10/8/2022,8,22,5,26,2022,10,8,1.2,23.566218487394956,0,0.085714286,44.8,63.1,33.4
10/9/2022,8,3,4,21,2022,10,9,1.3,23.476218487394956,0,0.014285714,46.9,64,36.1
10/10/2022,8,8,1,65,2022,10,10,1.2,23.316218487394956,0,0.014285714,53.4,60.6,38.7
10/11/2022,8,1,1,23,2022,10,11,0.8,23.15621848739496,0,0.1,47.8,53.2,37.6
10/12/2022,8,0,0,19,2022,10,12,0.9,23.386218487394956,0,0.014285714,49.5,57.4,41.5
10/13/2022,8,0,2,48,2022,10,13,1,23.506218487394957,0,0.014285714,50.5,57.6,37.9
10/14/2022,8,4,2,42,2022,10,14,1.2,23.33621848739496,0,0.014285714,52.9,59.4,47.1
10/15/2022,8,0,1,32,2022,10,15,1,23.40621848739496,0,0.014285714,41.9,52.9,31.3
10/16/2022,8,6,3,16,2022,10,16,1.4,23.53621848739496,0,0.24285714285714283,41.7,59.5,30.2
10/17/2022,8,4,0,7,2022,10,17,1.3,23.476218487394956,0,0.24285714285714283,47.1,67.5,36.1
10/18/2022,8,5,1,48,2022,10,18,1.4,23.486218487394957,0,0.24285714285714283,49.6,67.5,38.5
10/19/2022,8,3,1,35,2022,10,19,1.4,23.55621848739496,0,0.24285714285714283,49.8,64.6,37.4
10/20/2022,8,5,1,68,2022,10,20,1.3,23.35621848739496,0,0.24285714285714283,55.8,61.2,51.1
10/21/2022,9,2,1,9,2022,10,21,1.4,23.03621848739496,0,0.6,47.7,53.8,38.3
10/22/2022,0,0,0,0,2022,10,22,1.4,22.76621848739496,0,1.1,35.1,40.1,29.7
10/23/2022,0,0,0,0,2022,10,23,0.4,22.94621848739496,1.2857142857142858,0.2,28.2,31.3,26.1
10/24/2022,0,0,0,0,2022,10,24,0.7,23.21621848739496,1,0.2,31.1,35.6,25.7
10/25/2022,3.58,0,0,1,2022,10,25,1.9,23.186218487394957,1,0.1,32,35.1,27
10/26/2022,6.92,0,0,12,2022,10,26,1.4,23.146218487394957,2,0.085714286,32.5,40.8,27.3
10/27/2022,7,0,0,50,2022,10,27,0.9,23.276218487394956,2,0.085714286,32.9,38.1,27.5
10/28/2022,7,0,0,15,2022,10,28,1.2,23.396218487394957,2,0.1,37.8,45.9,24.4
10/29/2022,7.17,0,0,42,2022,10,29,1.2,23.456218487394956,1,0.085714286,41,46.8,37.4
10/30/2022,7,0,0,18,2022,10,30,1.4,23.396218487394957,1,0.1142857142857143,41,43.9,35.6
10/31/2022,3.17,0,0,2,2022,10,31,1.6,23.186218487394957,1,0.1142857142857143,46.4,50.9,41.4
11/1/2022,0,0,0,0,2022,11,1,3.1,22.99621848739496,1.1428571428571428,0.1142857142857143,45.9,55.2,38.1
11/2/2022,0,0,0,0,2022,11,2,2.9,22.916218487394957,1.1428571428571428,0.4,33.1,45.9,23.2
11/3/2022,0,0,0,0,2022,11,3,0.4,23.236218487394957,2,0.1142857142857143,23.9,29.5,17.1
11/4/2022,0,0,0,0,2022,11,4,0.5,23.12621848739496,2,0.4,30.9,39.2,23.5
11/5/2022,0,0,0,0,2022,11,5,2.8,22.796218487394956,2,0.1142857142857143,32.5,41.2,23.4
11/6/2022,0,0,0,0,2022,11,6,1.5,23.076218487394957,3,0.17142857142857143,24.6,35.4,14.7
11/7/2022,0,0,0,0,2022,11,7,4.4,23.026218487394956,3,0.5,18.5,29.7,11.5
11/8/2022,0,0,0,0,2022,11,8,0.3,23.206218487394956,7,0.1,14.4,23.4,7
11/9/2022,0,0,0,0,2022,11,9,3.6,23.096218487394957,8,0.1,7.5,12.2,1
11/10/2022,0,0,0,0,2022,11,10,0.4,23.30621848739496,8,0.4,14.2,19.8,0.3
11/11/2022,0,0,0,0,2022,11,11,0.8,23.42621848739496,10,0.17142857142857143,17.8,29.7,10.9
11/12/2022,0,0,0,0,2022,11,12,1,23.346218487394957,9,0.1,23.9,36.9,10.6
11/13/2022,0,0,0,0,2022,11,13,0.7,23.316218487394956,8,0.085714286,20.3,29.1,11.8
11/14/2022,0,0,0,0,2022,11,14,0.6,23.44621848739496,8,0.1,22.5,30.7,13.6
11/15/2022,0,0,0,0,2022,11,15,0.6,23.58621848739496,7,0.2,23.5,31.3,10.8
11/16/2022,0,0,0,0,2022,11,16,0.5,23.67621848739496,8,0.085714286,25.7,32.4,14.4
11/17/2022,0,0,0,0,2022,11,17,0.6,23.67621848739496,10,0.085714286,4.3,14.4,-8.9
11/18/2022,0,0,0,0,2022,11,18,1.1,23.616218487394956,9,0.1,7.2,20.1,-9.2
11/19/2022,0,0,0,0,2022,11,19,0.8,23.55621848739496,9,0.2,27.1,35.2,8.6
11/20/2022,0,0,0,0,2022,11,20,0.9,23.456218487394956,8,0.085714286,35.6,42.4,26.6
11/21/2022,0,0,0,0,2022,11,21,1.1,23.42621848739496,7,0.085714286,35.2,39,26.6
11/22/2022,0,0,0,0,2022,11,22,0.9,23.37621848739496,7,0.085714286,37.4,43.2,28.6
11/23/2022,0,0,0,0,2022,11,23,1.5,23.21621848739496,7,0.4,29.3,32.4,26.4
11/24/2022,0,0,0,0,2022,11,24,1.3,23.62621848739496,11,0.1,36,46.8,27
11/25/2022,0,0,0,0,2022,11,25,1.2,23.506218487394957,10,0.085714286,46.2,56.5,37.4
11/26/2022,0,0,0,0,2022,11,26,0.7,23.276218487394956,9,0.1,32.4,40.1,27.9
11/27/2022,0,0,0,0,2022,11,27,2.1,23.116218487394956,11,0.085714286,27.5,32.4,16.5
11/28/2022,0,0,0,0,2022,11,28,1.3,22.936218487394957,13,0.085714286,9.7,19.9,-3.5
11/29/2022,0,0,0,0,2022,11,29,0.7,23.08621848739496,12,0.085714286,4.6,12.9,-6.2
11/30/2022,0,0,0,0,2022,11,30,0.8,23.096218487394957,12,0.5,24.4,31.8,6.4
12/1/2022,0,0,0,0,2022,12,1,3,22.816218487394956,11,0.1,30,35.2,18.9
12/2/2022,0,0,0,0,2022,12,2,1,23.026218487394956,14,0.085714286,16.7,20.1,13.6
12/3/2022,0,0,0,0,2022,12,3,1.3,23.33621848739496,14,0.085714286,27.1,34,18.7
12/4/2022,0,0,0,0,2022,12,4,1.3,23.296218487394956,12,0.6,26.8,37.8,16.9
12/5/2022,0,0,0,0,2022,12,5,0.9,23.076218487394957,16,0.3,25.5,28,19.2
12/6/2022,0,0,0,0,2022,12,6,2.9,23.026218487394956,18,0.14285714285714285,27.5,29.8,25
12/7/2022,0,0,0,0,2022,12,7,1.4,23.21621848739496,16,0.14285714285714285,27.7,32.7,18.1
12/8/2022,0,0,0,0,2022,12,8,1.3,23.296218487394956,15,0.14285714285714285,24.8,33.1,16.3
12/9/2022,0,0,0,0,2022,12,9,1.3,23.15621848739496,15,0.1,24.1,27.9,12
12/10/2022,0,0,0,0,2022,12,10,1.6,23.116218487394956,16,0.14285714285714285,28.4,38.3,11.8
12/11/2022,0,0,0,0,2022,12,11,1.3,22.956218487394956,16,0.071428571,32.4,39,27.9
12/12/2022,0,0,0,0,2022,12,12,1.3,22.976218487394956,16,0.071428571,20.1,29.7,7.7
12/13/2022,0,0,0,0,2022,12,13,0.4,23.186218487394957,16,0.071428571,14.9,23.2,4.3
12/14/2022,0,0,0,0,2022,12,14,0.3,23.276218487394956,15,0.1,19.8,23.4,15.6
12/15/2022,0,0,0,0,2022,12,15,0.4,23.40621848739496,16,0.3,16.3,22.5,4.5
12/16/2022,0,0,0,0,2022,12,16,0.6,23.42621848739496,15,0.1,20.1,24.6,16.5
12/17/2022,0,0,0,0,2022,12,17,0.5,23.21621848739496,15,0.071428571,24.4,29.1,20.8
12/18/2022,0,0,0,0,2022,12,18,0.9,23.066218487394956,15,0.15714285714285714,9.5,25.3,-7.6
12/19/2022,0,0,0,0,2022,12,19,0.5,23.166218487394957,15,0.1,20.3,24.4,0.5
12/20/2022,0,0,0,0,2022,12,20,0.4,23.296218487394956,14,0.1,27,30.2,23.2
12/21/2022,0,0,0,0,2022,12,21,1,23.226218487394956,14,0.4,-20.2,25.5,-37.5
12/22/2022,0,0,0,0,2022,12,22,0.6,23.616218487394956,18,0.15714285714285714,-26,-12.1,-40.2
12/23/2022,0,0,0,0,2022,12,23,0.4,23.46621848739496,17,0.2,15.8,33.8,-15
12/24/2022,0,0,0,0,2022,12,24,0.8,23.416218487394957,20,0.3,36.3,41.4,31.3
12/25/2022,0,0,0,0,2022,12,25,1.7,23.37621848739496,20,0.3,36.9,40.6,34.2
12/26/2022,0,0,0,0,2022,12,26,1.1,23.33621848739496,21,0.1,43.7,49.1,36.7
12/27/2022,0,0,0,0,2022,12,27,2.7,22.826218487394957,19,0.4,39.9,47.1,31.8
12/28/2022,0,0,0,0,2022,12,28,2.4,22.736218487394957,21,0.15714285714285714,28.6,32.9,24.1
12/29/2022,0,0,0,0,2022,12,29,0.4,22.99621848739496,20,0.15714285714285714,24.1,27.3,21.7
12/30/2022,0,0,0,0,2022,12,30,1.5,22.96621848739496,19,0.1,28.6,31.8,23
12/31/2022,0,0,0,0,2022,12,31,1.2,22.896218487394957,20,0.2,28.2,31.5,24.8
1/1/2023,0,0,0,0,2023,1,1,0.9,23.116218487394956,22,0.085714286,21.4,31.1,12.7
1/2/2023,0,0,0,0,2023,1,2,1,23.15621848739496,21,0.085714286,21.6,28.8,11.8
1/3/2023,0,0,0,0,2023,1,3,1.2,23.046218487394956,21,0.085714286,20.8,30,9.9
1/4/2023,0,0,0,0,2023,1,4,1.1,23.19621848739496,20,0.085714286,21.6,27.5,11.7
1/5/2023,0,0,0,0,2023,1,5,1.3,23.21621848739496,20,0.3,26.6,39,11.5
1/6/2023,0,0,0,0,2023,1,6,0.4,23.19621848739496,21,0.3,32.2,34,30
1/7/2023,0,0,0,0,2023,1,7,1.3,23.386218487394956,23,0.085714286,28.9,39.2,19.6
1/8/2023,0,0,0,0,2023,1,8,1.4,23.226218487394956,23,0.014285714,32.2,39.9,20.7
1/9/2023,0,0,0,0,2023,1,9,1.4,23.136218487394956,22,0.014285714,33.1,39.6,28.4
1/10/2023,0,0,0,0,2023,1,10,0.8,23.026218487394956,21,0.014285714,28.9,36.9,19
1/11/2023,0,0,0,0,2023,1,11,0.9,23.116218487394956,22,0.014285714,27.3,35.8,19.9
1/12/2023,0,0,0,0,2023,1,12,1.3,23.42621848739496,22,0.014285714,35.6,41,24.4
1/13/2023,0,0,0,0,2023,1,13,1,23.37621848739496,22,0.014285714,41,48.7,32.9
1/14/2023,0,0,0,0,2023,1,14,0.9,23.03621848739496,22,0.1,35.8,41.7,27.1
1/15/2023,0,0,0,0,2023,1,15,1.2,22.826218487394957,22,0.1,31.1,41.2,23.9
1/16/2023,0,0,0,0,2023,1,16,0.3,22.87621848739496,23,0.014285714,27.1,34.9,18
1/17/2023,0,0,0,0,2023,1,17,0.7,22.99621848739496,21,0.014285714,24.6,31.1,17.2
1/18/2023,0,0,0,0,2023,1,18,0.6,23.136218487394956,22,0.014285714,25.5,29.8,21.6
1/19/2023,0,0,0,0,2023,1,19,1,23.186218487394957,23,0.014285714,25,28,21.6
1/20/2023,0,0,0,0,2023,1,20,0.5,23.40621848739496,22,0.014285714,20.8,25,12
1/21/2023,0,0,0,0,2023,1,21,0.9,23.456218487394956,22,0.014285714,22.1,30.9,17.8
1/22/2023,0,0,0,0,2023,1,22,0.7,23.236218487394957,22,0.1,21.9,26.1,17.8
1/23/2023,0,0,0,0,2023,1,23,0.9,23.366218487394956,22,0.1,21.4,27.3,12.2
1/24/2023,0,0,0,0,2023,1,24,1.1,23.366218487394956,21,0.1,21.9,25.7,17.4
1/25/2023,0,0,0,0,2023,1,25,0.9,23.486218487394957,21,0.1,23.5,27.9,20.7
1/26/2023,0,0,0,0,2023,1,26,0.6,23.476218487394956,23,0.6,29.7,32.7,24.6
1/27/2023,0,0,0,0,2023,1,27,1.3,23.146218487394957,25,1.6,28,33.3,19.8
1/28/2023,0,0,0,0,2023,1,28,3.2,23.166218487394957,44,0.37142857142857144,0.7,19.8,-22.7
1/29/2023,0,0,0,0,2023,1,29,1.7,23.396218487394957,45,0.14285714285714285,-18.8,-3.1,-26.9
1/30/2023,0,0,0,0,2023,1,30,1,23.386218487394956,40,0.3,-0.6,12.2,-21.6
